rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ax,ay,az,gx,gy,gz,depth
1404240462752262134,,9813,,1404240418,892514944,'',-15980,-32,-1364,-8,-259,-411,10073
1404240462752294978,,9814,,1404240418,916810035,'',-16164,-48,-1468,-25,-267,-423,10063
1404240462819427181,,9815,,1404240418,942672967,'',-15996,88,-1312,-25,-266,-385,10073
1404240462819448122,,9816,,1404240418,965946912,'',-16024,32,-1248,-33,-275,-419,10073
1404240462931291053,,9817,,1404240418,988343000,'',-16040,40,-1288,-4,-250,-406,10079
1404240462931307673,,9818,,1404240419,13176918,'',-16084,60,-1232,-36,-260,-389,10068
1404240462931316307,,9819,,1404240419,37120103,'',-16100,92,-1364,-15,-276,-410,10068
1404240463027454450,,9820,,1404240419,60015916,'',-16116,8,-1348,-3,-259,-416,10063
1404240463027478878,,9821,,1404240419,83447933,'',-15996,-48,-1324,-25,-267,-407,10063
1404240463079814437,,9822,,1404240419,106734991,'',-15976,-32,-1448,-18,-281,-419,10073
1404240463079839126,,9823,,1404240419,131983995,'',-16012,-40,-1324,-9,-245,-413,10068
1404240463079851588,,9824,,1404240419,155721902,'',-16036,8,-1308,-18,-244,-403,10073
1404240463124813601,,9825,,1404240419,178520917,'',-16092,84,-1292,-3,-276,-413,10068
1404240463124849455,,9826,,1404240419,201395988,'',-16072,92,-1400,-10,-273,-406,10079
1404240463177684154,,9827,,1404240419,226325988,'',-16084,32,-1140,-19,-258,-417,10068
1404240463177711520,,9828,,1404240419,250462055,'',-16080,-24,-1348,-22,-248,-414,10068
1404240463177726002,,9829,,1404240419,274843931,'',-16172,-48,-1400,-6,-275,-408,10068
1404240463230528901,,9830,,1404240419,297056913,'',-16104,-48,-1260,8,-265,-415,10073
1404240463230551715,,9831,,1404240419,321028947,'',-16000,16,-1504,-28,-260,-388,10068
1404240463277221990,,9832,,1404240419,346689939,'',-16060,-20,-1424,-18,-246,-414,10068
1404240463277244789,,9833,,1404240419,369369029,'',-16168,48,-1396,-18,-263,-403,10063
1404240463326041374,,9834,,1404240419,392658948,'',-15992,84,-1384,-7,-270,-434,10073
1404240463326075546,,9835,,1404240419,416023969,'',-16124,60,-1480,-7,-265,-424,10073
1404240463326087532,,9836,,1404240419,439594984,'',-16060,28,-1236,-8,-262,-404,10073
1404240463553271624,,9837,,1404240419,462802886,'',-16048,56,-1364,4,-254,-422,10073
1404240463553290052,,9838,,1404240419,486219882,'',-16088,-16,-1372,-28,-259,-427,10073
1404240463553300525,,9839,,1404240419,509664058,'',-16148,16,-1428,-6,-263,-398,10073
1404240463553310700,,9840,,1404240419,533715009,'',-16028,-28,-1384,-6,-267,-407,10073
1404240463553320818,,9841,,1404240419,557470083,'',-16100,28,-1336,-12,-276,-398,10073
1404240463553330892,,9842,,1404240419,579812049,'',-16064,40,-1452,10,-245,-408,10068
1404240463553340915,,9843,,1404240419,603049993,'',-16068,96,-1336,-7,-241,-398,10068
1404240463582530117,,9844,,1404240419,627126932,'',-16076,12,-1344,11,-272,-410,10068
1404240463582559355,,9845,,1404240419,652158975,'',-15980,-24,-1388,-13,-291,-423,10068
1404240463633169351,,9846,,1404240419,675420999,'',-16108,28,-1624,-23,-245,-427,10073
1404240463633186837,,9847,,1404240419,698918104,'',-16128,-20,-1380,-12,-255,-431,10073
1404240463683198280,,9848,,1404240419,722841024,'',-16144,92,-1324,-30,-277,-421,10073
1404240463683219959,,9849,,1404240419,747575998,'',-15980,-32,-1352,-17,-262,-420,10068
1404240463683242068,,9850,,1404240419,772224903,'',-16056,64,-1292,-14,-233,-409,10079
1404240463765494450,,9851,,1404240419,795593976,'',-16084,-44,-1372,-1,-259,-401,10068
1404240463765510550,,9852,,1404240419,819997072,'',-16168,-52,-1400,-18,-249,-406,10073
1404240463820663718,,9853,,1404240419,844149112,'',-16172,68,-1296,-3,-254,-405,10068
1404240463820680866,,9854,,1404240419,866988897,'',-16064,44,-1384,-17,-270,-389,10063
1404240463895370954,,9855,,1404240419,890820026,'',-16016,-4,-1120,-29,-268,-430,10073
1404240463895391838,,9856,,1404240419,913806915,'',-16164,12,-1236,-2,-261,-408,10079
1404240463895403581,,9857,,1404240419,939714908,'',-16172,-56,-1292,-16,-272,-422,10068
1404240463990953921,,9858,,1404240419,961992025,'',-16100,12,-1396,7,-246,-407,10073
1404240463990974439,,9859,,1404240419,984936952,'',-16060,84,-1384,-21,-301,-409,10073
1404240464042325214,,9860,,1404240420,7951974,'',-16020,92,-1192,-37,-246,-411,10063
1404240464042571760,,9861,,1404240420,32075881,'',-16048,8,-1200,-31,-255,-412,10073
1404240464095856401,,9862,,1404240420,56739091,'',-16076,56,-1296,-11,-256,-425,10073
1404240464096769300,,9863,,1404240420,79615116,'',-16080,52,-1316,-28,-269,-417,10068
1404240464097377133,,9864,,1404240420,102571964,'',-16124,-60,-1352,-9,-262,-415,10068
1404240464144186379,,9865,,1404240420,125262975,'',-16056,80,-1420,1,-265,-419,10073
1404240464144479969,,9866,,1404240420,150279998,'',-16084,36,-1376,-24,-229,-404,10073
1404240464271907353,,9867,,1404240420,173810958,'',-16100,-28,-1560,-30,-275,-389,10068
1404240464272026034,,9868,,1404240420,195751905,'',-15964,0,-1416,1,-256,-428,10068
1404240464274481889,,9869,,1404240420,221024036,'',-16076,124,-1380,-34,-276,-418,10073
1404240464274512083,,9870,,1404240420,246680021,'',-16092,-64,-1476,-14,-260,-412,10068
1404240464320490634,,9871,,1404240420,271747112,'',-16052,32,-1320,-9,-276,-406,10068
1404240464320510474,,9872,,1404240420,294831037,'',-16052,32,-1464,-6,-271,-421,10073
1404240464370827911,,9873,,1404240420,319288015,'',-16068,124,-1292,-8,-282,-412,10073
1404240464371102144,,9874,,1404240420,343663930,'',-16064,32,-1156,-18,-268,-426,10073
1404240464420300933,,9875,,1404240420,367295026,'',-16124,16,-1320,-31,-267,-412,10068
1404240464420707505,,9876,,1404240420,390425920,'',-16020,24,-1248,-49,-251,-410,10063
1404240464468069690,,9877,,1404240420,414078950,'',-16220,-24,-1332,-25,-264,-395,10073
1404240464468228143,,9878,,1404240420,438874006,'',-16124,-4,-1348,-15,-272,-413,10063
1404240464468428433,,9879,,1404240420,462956905,'',-15960,-52,-1432,-17,-259,-408,10068
1404240464518912844,,9880,,1404240420,485797882,'',-16192,32,-1312,-6,-251,-408,10057
1404240464519268768,,9881,,1404240420,508863925,'',-15956,108,-1248,-14,-281,-399,10079
1404240464605860033,,9882,,1404240420,531426906,'',-16096,64,-1416,0,-238,-380,10068
1404240464606137316,,9883,,1404240420,556087017,'',-16136,24,-1184,-5,-238,-408,10068
1404240464650923183,,9884,,1404240420,578419923,'',-16000,16,-1392,-3,-294,-403,10073
1404240464651227140,,9885,,1404240420,602066993,'',-16088,-48,-1288,-18,-281,-409,10068
1404240464651493478,,9886,,1404240420,625479936,'',-16132,20,-1424,-35,-253,-427,10073
1404240464699349840,,9887,,1404240420,650932073,'',-16016,-20,-1288,-15,-244,-439,10063
1404240464699766994,,9888,,1404240420,674315929,'',-16132,-84,-1360,-25,-268,-423,10068
1404240464744539438,,9889,,1404240420,698523044,'',-16036,24,-1324,-33,-285,-405,10068
1404240464744912476,,9890,,1404240420,722229957,'',-16076,32,-1248,-12,-281,-415,10063
1404240464793888183,,9891,,1404240420,747725009,'',-16068,-20,-1400,-16,-251,-412,10068
1404240464794125062,,9892,,1404240420,772730112,'',-15992,-40,-1364,-15,-284,-399,10079
1404240464841638447,,9893,,1404240420,796068906,'',-16056,-24,-1244,-3,-248,-432,10068
1404240464841768318,,9894,,1404240420,819107055,'',-16096,-52,-1488,-8,-288,-415,10068
1404240464841999484,,9895,,1404240420,844039916,'',-15988,72,-1292,-19,-272,-407,10073
1404240465019580572,,9896,,1404240420,867863893,'',-16092,56,-1236,-30,-293,-258,10068
1404240465019606806,,9897,,1404240420,890824079,'',-16024,72,-1328,-13,-280,-400,10062
1404240465020037141,,9898,,1404240420,913646936,'',-15960,0,-1324,11,-271,-421,10068
1404240465020172037,,9899,,1404240420,936527013,'',-16068,8,-1228,-35,-267,-417,10079
1404240465020433314,,9900,,1404240420,961492061,'',-15968,-88,-1352,-13,-265,-425,10079
1404240465048670624,,9901,,1404240420,984258890,'',-16004,60,-1280,-32,-256,-410,10068
1404240465048692855,,9902,,1404240421,7726907,'',-16088,-32,-1408,-15,-272,-401,10068
1404240465098647059,,9903,,1404240421,32038927,'',-15920,-60,-1208,-11,-252,-395,10068
1404240465098669463,,9904,,1404240421,55223941,'',-16112,44,-1432,1,-277,-415,10068
1404240465144719614,,9905,,1404240421,78881978,'',-16084,32,-1452,-19,-277,-398,10063
1404240465144742564,,9906,,1404240421,102730989,'',-16016,-24,-1292,-29,-269,-412,10068
1404240465144755275,,9907,,1404240421,125577926,'',-16004,72,-1348,2,-255,-415,10068
1404240465199988541,,9908,,1404240421,151532888,'',-15916,108,-1232,-25,-258,-443,10073
1404240465200003342,,9909,,1404240421,174401044,'',-15992,16,-1236,20,-264,-420,10079
1404240465255275549,,9910,,1404240421,198280096,'',-16152,-36,-1352,-30,-278,-404,10068
1404240465255647691,,9911,,1404240421,221831083,'',-15976,28,-1352,-4,-257,-417,10073
1404240465304651725,,9912,,1404240421,246628046,'',-16164,40,-1328,6,-286,-411,10063
1404240465304850259,,9913,,1404240421,269805908,'',-16028,0,-1292,1,-244,-413,10073
1404240465305164171,,9914,,1404240421,293113946,'',-15988,-28,-1368,6,-242,-404,10073
1404240465390474866,,9915,,1404240421,316354990,'',-16128,160,-1372,-3,-251,-428,10068
1404240465390703005,,9916,,1404240421,339114904,'',-16144,52,-1388,-1,-263,-403,10068
1404240465431373062,,9917,,1404240421,364161014,'',-16040,32,-1380,-25,-254,-414,10068
1404240465431757039,,9918,,1404240421,386864900,'',-16100,-8,-1408,4,-287,-418,10063
1404240465521222373,,9919,,1404240421,410427093,'',-15980,104,-1392,-19,-276,-397,10068
1404240465521245619,,9920,,1404240421,433984994,'',-16036,-44,-1440,-25,-282,-419,10068
1404240465521474937,,9921,,1404240421,457971096,'',-16100,40,-1344,-9,-283,-401,10068
1404240465567373888,,9922,,1404240421,480659961,'',-16140,52,-1312,-4,-268,-417,10073
1404240465567618960,,9923,,1404240421,503150939,'',-15972,-28,-1264,2,-257,-405,10063
1404240465567906224,,9924,,1404240421,527023077,'',-16048,76,-1212,-25,-254,-427,10068
1404240465617303281,,9925,,1404240421,551896095,'',-16044,20,-1392,-26,-273,-399,10068
1404240465617604085,,9926,,1404240421,575203895,'',-16120,20,-1364,-10,-263,-413,10073
1404240465659294121,,9927,,1404240421,597740888,'',-16036,32,-1168,6,-277,-404,10068
1404240465659518447,,9928,,1404240421,620641946,'',-16072,28,-1316,-6,-273,-410,10068
1404240465707561612,,9929,,1404240421,646698951,'',-16036,-24,-1280,-8,-271,-403,10073
1404240465707825560,,9930,,1404240421,669002056,'',-16184,76,-1384,1,-254,-400,10073
1404240465755210001,,9931,,1404240421,692158937,'',-16064,64,-1316,-4,-266,-413,10073
1404240465755360438,,9932,,1404240421,715398073,'',-16124,-56,-1384,-12,-257,-407,10068
1404240465755553743,,9933,,1404240421,739552021,'',-16200,76,-1292,-13,-259,-381,10068
1404240465798925150,,9934,,1404240421,762746095,'',-16076,60,-1460,-21,-262,-412,10079
1404240465799356029,,9935,,1404240421,785177946,'',-16036,84,-1432,0,-272,-426,10073
1404240465862328760,,9936,,1404240421,808871030,'',-16044,92,-1452,-19,-262,-415,10079
1404240465862585372,,9937,,1404240421,832125902,'',-16084,76,-1272,-34,-267,-397,10068
1404240465908326299,,9938,,1404240421,857621908,'',-16136,-28,-1308,-2,-268,-407,10063
1404240465908622378,,9939,,1404240421,880527973,'',-16012,68,-1400,-15,-252,-396,10068
1404240465959420856,,9940,,1404240421,903919935,'',-16068,68,-1252,-31,-279,-403,10068
1404240465960098503,,9941,,1404240421,927643060,'',-16108,16,-1244,-19,-251,-423,10073
1404240465960333195,,9942,,1404240421,952054977,'',-16120,84,-1360,8,-267,-397,10068
1404240465993961062,,9943,,1404240421,975394964,'',-16012,-20,-1260,-2,-278,-416,10073
1404240466043554548,,9944,,1404240421,999696969,'',-15874,-258,-258,-258,-258,-258,10068
1404240466043842725,,9945,,1404240422,22856950,'',-16040,88,-1316,16,-265,-400,10068
1404240466044147444,,9946,,1404240422,45840024,'',-16108,0,-1408,0,-270,-420,10068
1404240466174740590,,9947,,1404240422,70040941,'',-16168,-4,-1456,-19,-261,-410,10073
1404240466175172710,,9948,,1404240422,92816114,'',-16108,-8,-1232,-7,-269,-409,10073
1404240466246076558,,9949,,1404240422,115490913,'',-16048,28,-1528,-3,-260,-413,10068
1404240466246226051,,9950,,1404240422,139211893,'',-16000,36,-1352,-18,-255,-402,10073
1404240466246417533,,9951,,1404240422,163865089,'',-16060,-116,-1332,-3,-281,-405,10068
1404240466278793828,,9952,,1404240422,186690092,'',-16020,4,-1440,-6,-278,-424,10068
1404240466279294812,,9953,,1404240422,209939002,'',-16024,32,-1616,10,-263,-423,10068
1404240466325637650,,9954,,1404240422,233006000,'',-16120,-44,-1360,-7,-293,-397,10063
1404240466325890469,,9955,,1404240422,258681058,'',-16052,60,-1296,-21,-281,-408,10063
1404240466372483813,,9956,,1404240422,283719062,'',-16104,-48,-1268,-15,-263,-413,10073
1404240466372712855,,9957,,1404240422,307074069,'',-16156,-24,-1328,-12,-268,-405,10068
1404240466419261889,,9958,,1404240422,331531047,'',-15996,-52,-1316,-40,-269,-407,10079
1404240466419484900,,9959,,1404240422,356661081,'',-16076,36,-1376,-45,-273,-403,10068
1404240466469064280,,9960,,1404240422,380429029,'',-16140,-4,-1264,-12,-263,-401,10073
1404240466469261248,,9961,,1404240422,403213977,'',-16096,76,-1292,-12,-269,-409,10068
1404240466469479924,,9962,,1404240422,425493955,'',-16112,4,-1324,25,-258,-395,10079
1404240466599299446,,9963,,1404240422,449295997,'',-16052,92,-1444,9,-290,-420,10073
1404240466599319422,,9964,,1404240422,472800016,'',-16104,4,-1436,10,-282,-405,10063
1404240466607478816,,9965,,1404240422,496689081,'',-16108,44,-1404,-20,-287,-422,10068
1404240466607505611,,9966,,1404240422,519989967,'',-16092,4,-1364,-14,-244,-403,10068
1404240466607517160,,9967,,1404240422,543327093,'',-16148,-12,-1248,-14,-255,-416,10062
1404240466654728805,,9968,,1404240422,567507982,'',-16104,20,-1368,-1,-258,-389,10079
1404240466654757808,,9969,,1404240422,591025114,'',-15916,-28,-1296,-27,-247,-406,10068
1404240466701340487,,9970,,1404240422,613872051,'',-16048,32,-1232,-39,-270,-418,10068
1404240466701362777,,9971,,1404240422,637411117,'',-16080,-12,-1372,-28,-268,-407,10063
1404240466748661107,,9972,,1404240422,662872076,'',-16020,-24,-1048,-2,-270,-407,10068
1404240466748905309,,9973,,1404240422,685548067,'',-16004,-16,-1236,-9,-263,-418,10073
1404240466797530633,,9974,,1404240422,709378004,'',-16092,120,-1304,-14,-248,-418,10073
1404240466797896895,,9975,,1404240422,732964038,'',-15940,-56,-1312,-1,-275,-409,10073
1404240466844103609,,9976,,1404240422,757946014,'',-16144,-32,-1264,-31,-279,-420,10074
1404240466844283427,,9977,,1404240422,782792091,'',-16144,56,-1368,-8,-258,-427,10063
1404240466844462948,,9978,,1404240422,805480003,'',-16148,28,-1276,-4,-261,-412,10063
1404240466895374836,,9979,,1404240422,829550027,'',-16056,-28,-1384,-28,-267,-396,10073
1404240466895805389,,9980,,1404240422,852919101,'',-16012,32,-1320,-19,-268,-407,10063
1404240466943916656,,9981,,1404240422,876640081,'',-16004,-36,-1488,-14,-270,-389,10063
1404240466945291837,,9982,,1404240422,899518013,'',-16116,28,-1304,-8,-242,-432,10068
1404240466990849613,,9983,,1404240422,921839952,'',-16104,52,-1344,0,-259,-395,10068
1404240466991090904,,9984,,1404240422,945384979,'',-16044,56,-1276,-19,-261,-384,10073
1404240466991294864,,9985,,1404240422,969610929,'',-15988,52,-1316,-4,-278,-402,10068
1404240467036028772,,9986,,1404240422,992722988,'',-16108,36,-1352,-15,-266,-411,10073
1404240467038212911,,9987,,1404240423,15115976,'',-16076,8,-1452,-18,-278,-423,10073
1404240467092761549,,9988,,1404240423,38897991,'',-16048,28,-1288,-23,-277,-374,10068
1404240467093082915,,9989,,1404240423,64198017,'',-16028,88,-1340,-4,-279,-402,10063
1404240467132952218,,9990,,1404240423,86736917,'',-16100,20,-1388,2,-264,-405,10068
1404240467133234917,,9991,,1404240423,111100912,'',-16072,-40,-1584,-13,-283,-417,10068
1404240467170887194,,9992,,1404240423,134970903,'',-15976,72,-1388,-29,-284,-410,10068
1404240467171206051,,9993,,1404240423,158459901,'',-16192,-16,-1336,-3,-268,-417,10068
1404240467210848442,,9994,,1404240423,183355093,'',-16044,0,-1308,-27,-259,-406,10068
1404240467211268642,,9995,,1404240423,206629991,'',-16096,36,-1352,11,-246,-416,10068
1404240467258773782,,9996,,1404240423,230082988,'',-16080,104,-1388,-11,-245,-424,10068
1404240467258910027,,9997,,1404240423,255129098,'',-16072,-20,-1348,-19,-281,-423,10068
1404240467259152572,,9998,,1404240423,279130935,'',-15992,0,-1388,-14,-247,-412,10073
1404240467306164019,,9999,,1404240423,302958011,'',-16076,100,-1392,-6,-261,-391,10068
1404240467306419579,,10000,,1404240423,326438903,'',-16012,-40,-1348,10,-272,-382,10073
1404240467354414249,,10001,,1404240423,349863052,'',-16040,56,-1432,-12,-253,-416,10073
1404240467354714006,,10002,,1404240423,373285055,'',-16008,28,-1452,5,-252,-407,10057
1404240467420556700,,10003,,1404240423,396555900,'',-15948,52,-1388,-1,-260,-409,10068
1404240467420899468,,10004,,1404240423,419280052,'',-16128,16,-1352,-1,-283,-400,10073
1404240467491383475,,10005,,1404240423,444144010,'',-16052,-40,-1276,-5,-259,-416,10073
1404240467491651866,,10006,,1404240423,468883037,'',-16068,116,-1424,-8,-276,-414,10068
1404240467491928367,,10007,,1404240423,492429971,'',-16036,64,-1404,-20,-283,-414,10073
1404240467537161799,,10008,,1404240423,514493942,'',-16064,12,-1340,0,-275,-412,10068
1404240467538204282,,10009,,1404240423,538041114,'',-16100,24,-1340,-31,-281,-396,10068
1404240467585749972,,10010,,1404240423,561738967,'',-16028,72,-1276,-7,-253,-396,10068
1404240467586143475,,10011,,1404240423,586817979,'',-16020,140,-1372,-12,-277,-432,10073
1404240467630160635,,10012,,1404240423,611788988,'',-16184,16,-1288,-31,-290,-413,10068
1404240467630423375,,10013,,1404240423,643631935,'',-16104,80,-1304,-26,-244,-411,10079
1404240467678528971,,10014,,1404240423,668471097,'',-16096,20,-1344,-4,-241,-403,10063
1404240467678852182,,10015,,1404240423,691091060,'',-16020,8,-1340,-31,-251,-401,10073
1404240467726487699,,10016,,1404240423,715344905,'',-16020,-76,-1268,-32,-262,-406,10068
1404240467726787681,,10017,,1404240423,739449977,'',-16160,4,-1404,-13,-234,-409,10073
1404240467776055220,,10018,,1404240423,763041019,'',-15992,-28,-1420,-7,-239,-427,10073
1404240467776227788,,10019,,1404240423,788271903,'',-15964,8,-1220,0,-283,-393,10073
1404240467776417317,,10020,,1404240423,810281038,'',-16116,8,-1340,8,-257,-415,10068
1404240467828661544,,10021,,1404240423,834217071,'',-16060,-32,-1412,-15,-259,-398,10068
1404240467828967264,,10022,,1404240423,856936931,'',-16032,92,-1468,0,-250,-424,10068
1404240467874906951,,10023,,1404240423,880635023,'',-16028,48,-1260,9,-252,-396,10068
1404240467877109474,,10024,,1404240423,903753995,'',-16036,44,-1364,-6,-276,-405,10073
1404240467922549081,,10025,,1404240423,927632093,'',-16096,-16,-1400,-30,-246,-412,10074
1404240467922785317,,10026,,1404240423,952786922,'',-16116,-108,-1216,-17,-266,-407,10068
1404240467970779145,,10027,,1404240423,976881027,'',-16048,-8,-1260,-27,-254,-399,10073
1404240467970912173,,10028,,1404240424,1276969,'',-16084,-16,-1208,-26,-246,-419,10063
1404240467971136217,,10029,,1404240424,25074005,'',-16052,12,-1376,-11,-276,-394,10068
1404240468023540433,,10030,,1404240424,48609972,'',-16080,-12,-1368,0,-288,-408,10063
1404240468024102137,,10031,,1404240424,73067903,'',-16136,84,-1484,-9,-238,-392,10073
1404240468066286543,,10032,,1404240424,96225976,'',-16060,-48,-1480,6,-242,-425,10068
1404240468066555269,,10033,,1404240424,121092081,'',-16028,60,-1312,-5,-256,-408,10068
1404240468119141833,,10034,,1404240424,146025896,'',-15964,32,-1212,9,-269,-395,10068
1404240468121211561,,10035,,1404240424,169600009,'',-16032,-60,-1332,-14,-259,-428,10062
1404240468180046618,,10036,,1404240424,194947004,'',-16096,44,-1264,-18,-270,-403,10068
1404240468180180107,,10037,,1404240424,218168973,'',-15996,8,-1404,-18,-231,-397,10068
1404240468180368391,,10038,,1404240424,241206884,'',-16036,0,-1420,-1,-260,-406,10068
1404240468227331760,,10039,,1404240424,264926910,'',-16100,44,-1356,-19,-271,-414,10073
1404240468227728508,,10040,,1404240424,288666963,'',-16016,20,-1380,-8,-269,-398,10063
1404240468276683084,,10041,,1404240424,312644004,'',-16028,-8,-1384,-28,-244,-404,10068
1404240468276920816,,10042,,1404240424,336411952,'',-16044,68,-1376,-18,-283,-394,10068
1404240468315332261,,10043,,1404240424,359817028,'',-16068,0,-1432,-23,-248,-385,10068
1404240468315686570,,10044,,1404240424,384274005,'',-16088,48,-1352,-25,-267,-415,10068
1404240468363809151,,10045,,1404240424,407217979,'',-16012,16,-1276,-9,-252,-406,10057
1404240468364181545,,10046,,1404240424,431097030,'',-16008,156,-1276,-6,-261,-395,10068
1404240468409463988,,10047,,1404240424,455055952,'',-16056,56,-1220,-17,-259,-414,10073
1404240468409703002,,10048,,1404240424,479228973,'',-16056,-4,-1408,-4,-254,-427,10068
1404240468487249195,,10049,,1404240424,503350973,'',-16092,-32,-1292,-13,-295,-396,10074
1404240468488418506,,10050,,1404240424,526715040,'',-16112,-4,-1492,10,-278,-418,10068
1404240468490770432,,10051,,1404240424,550966024,'',-16096,116,-1504,-15,-263,-421,10073
1404240468535255169,,10052,,1404240424,573543071,'',-16052,44,-1348,-9,-281,-422,10073
1404240468535502350,,10053,,1404240424,598958015,'',-16060,60,-1472,-13,-285,-406,10079
1404240468582258074,,10054,,1404240424,621884107,'',-15972,24,-1296,-37,-270,-393,10063
1404240468583094946,,10055,,1404240424,646713018,'',-16088,-80,-1456,-21,-266,-419,10068
1404240468628538448,,10056,,1404240424,669568061,'',-16144,32,-1384,0,-283,-404,10063
1404240468628786731,,10057,,1404240424,692163944,'',-16032,28,-1544,-7,-256,-391,10073
1404240468675622526,,10058,,1404240424,716357946,'',-16040,-4,-1468,-18,-268,-413,10068
1404240468676002295,,10059,,1404240424,738986968,'',-16052,4,-1456,-1,-257,-400,10068
1404240468676395953,,10060,,1404240424,762892007,'',-16000,-60,-1312,-28,-259,-390,10073
1404240468722579423,,10061,,1404240424,788964033,'',-15976,-32,-1432,-23,-255,-408,10079
1404240468722951931,,10062,,1404240424,812725067,'',-16036,20,-1300,-25,-257,-406,10079
1404240468792703383,,10063,,1404240424,836669921,'',-16020,132,-1324,-22,-269,-410,10073
1404240468792966737,,10064,,1404240424,860210895,'',-16168,28,-1308,-20,-239,-422,10073
1404240468841645017,,10065,,1404240424,884728908,'',-16096,-12,-1200,2,-264,-418,10073
1404240468841898030,,10066,,1404240424,907640933,'',-16152,72,-1308,-23,-272,-392,10068
1404240468887879627,,10067,,1404240424,930668115,'',-16080,92,-1364,3,-256,-430,10063
1404240468888243814,,10068,,1404240424,954310894,'',-16212,40,-1360,-10,-259,-395,10068
1404240468935586990,,10069,,1404240424,977916002,'',-16068,12,-1424,-19,-250,-423,10068
1404240468936103557,,10070,,1404240425,2655982,'',-15972,52,-1352,5,-240,-414,10068
1404240468936507176,,10071,,1404240425,25407075,'',-16076,72,-1324,18,-251,-409,10068
1404240469000061494,,10072,,1404240425,50630092,'',-16136,-68,-1428,-41,-271,-431,10079
1404240469000324394,,10073,,1404240425,73199987,'',-15988,24,-1432,-1,-264,-392,10073
1404240469049950750,,10074,,1404240425,97276926,'',-16068,128,-1392,-26,-283,-415,10073
1404240469050280239,,10075,,1404240425,120702981,'',-16084,60,-1496,-7,-296,-401,10068
1404240469093421705,,10076,,1404240425,145612955,'',-16004,76,-1248,-26,-265,-410,10073
1404240469093718303,,10077,,1404240425,169203996,'',-16112,0,-1400,-258,-258,-258,10073
1404240469137108672,,10078,,1404240425,194289922,'',-16120,-32,-1200,-26,-286,-404,10063
1404240469137359456,,10079,,1404240425,217983007,'',-16028,16,-1444,-25,-241,-385,10073
1404240469137650280,,10080,,1404240425,240461111,'',-16076,28,-1440,-6,-259,-410,10068
1404240469187381322,,10081,,1404240425,264502048,'',-16072,92,-1160,-14,-260,-413,10068
1404240469187736633,,10082,,1404240425,290138006,'',-16112,8,-1340,-24,-279,-399,10068
1404240469235237022,,10083,,1404240425,313569068,'',-16152,100,-1248,-8,-276,-406,10068
1404240469235515376,,10084,,1404240425,336189985,'',-16008,72,-1412,2,-251,-412,10073
1404240469328008378,,10085,,1404240425,360150098,'',-15980,32,-1284,-16,-263,-408,10063
1404240469329221488,,10086,,1404240425,382110118,'',-16088,-8,-1428,6,-252,-412,10063
1404240469330294156,,10087,,1404240425,406316995,'',-16020,0,-1488,-5,-260,-414,10063
1404240469377923628,,10088,,1404240425,429369926,'',-16104,36,-1328,2,-267,-396,10079
1404240469378186310,,10089,,1404240425,453176021,'',-16144,56,-1316,-34,-260,-381,10063
1404240469426821552,,10090,,1404240425,476073026,'',-16008,92,-1360,-8,-269,-418,10073
1404240469427441374,,10091,,1404240425,499649047,'',-16032,32,-1268,-17,-267,-384,10073
1404240469472787608,,10092,,1404240425,522416114,'',-16048,-52,-1332,-2,-258,-407,10073
1404240469472946748,,10093,,1404240425,547954082,'',-16080,-40,-1424,-6,-275,-426,10068
1404240469473154785,,10094,,1404240425,570472955,'',-16000,-4,-1256,12,-274,-396,10079
1404240469546630487,,10095,,1404240425,593507051,'',-16112,8,-1308,6,-277,-427,10073
1404240469546920646,,10096,,1404240425,616669893,'',-16016,36,-1316,-33,-264,-420,10063
1404240469600187383,,10097,,1404240425,640132904,'',-16172,64,-1392,-7,-272,-439,10073
1404240469600455772,,10098,,1404240425,663867950,'',-15900,124,-1272,-3,-282,-390,10073
1404240469687251815,,10099,,1404240425,686042070,'',-15980,0,-1408,3,-254,-421,10073
1404240469687503840,,10100,,1404240425,711281061,'',-16116,32,-1216,-14,-254,-432,10068
1404240469735269237,,10101,,1404240425,735744953,'',-16080,120,-1284,-22,-256,-422,10068
1404240469735451784,,10102,,1404240425,759618997,'',-15996,-76,-1348,-16,-277,-408,10073
1404240469735712043,,10103,,1404240425,783716917,'',-16056,-40,-1312,22,-279,-402,10068
1404240469783276060,,10104,,1404240425,807385921,'',-15936,4,-1388,-15,-265,-397,10068
1404240469783536552,,10105,,1404240425,830594062,'',-16092,-24,-1268,21,-291,-406,10073
1404240469831463985,,10106,,1404240425,855057954,'',-16036,72,-1424,-37,-243,-408,10079
1404240469831745572,,10107,,1404240425,878247976,'',-16084,-36,-1364,-12,-266,-414,10068
1404240469832050355,,10108,,1404240425,902353048,'',-16104,-36,-1380,-5,-263,-412,10073
1404240469869682367,,10109,,1404240425,925457000,'',-16004,8,-1356,-19,-300,-431,10073
1404240469918634564,,10110,,1404240425,950239896,'',-16116,16,-1432,-8,-270,-401,10073
1404240469918776525,,10111,,1404240425,972948074,'',-16028,-24,-1292,-4,-264,-386,10079
1404240469919094625,,10112,,1404240425,997294902,'',-16000,24,-1300,-12,-288,-427,10068
1404240469957925166,,10113,,1404240426,19992113,'',-16116,12,-1296,-18,-280,-403,10073
1404240469958645800,,10114,,1404240426,43392896,'',-16016,-40,-1296,-15,-238,-404,10073
