rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ax,ay,az,gx,gy,gz,depth
1404239802547697962,,5695,,1404239756,225166082,'',-1,-35,-21,0,0,0,0
1404239802624114029,,5696,,1404239756,254656076,'',-3,-41,-21,0,0,0,0
1404239802624135595,,5697,,1404239756,284313917,'',1,-45,-25,0,0,0,0
1404239802693766723,,5698,,1404239756,314032077,'',5,-47,-29,0,0,0,0
1404239802693799884,,5699,,1404239756,343476057,'',6,-58,-26,0,0,0,0
1404239802729259812,,5700,,1404239756,373048067,'',6,-54,-30,0,0,0,0
1404239802788675729,,5701,,1404239756,402636051,'',8,-56,-24,0,0,0,0
1404239802788916586,,5702,,1404239756,432687997,'',2,-62,-28,0,0,0,0
1404239802825871317,,5703,,1404239756,461759090,'',9,-63,-31,0,0,0,0
1404239802872836996,,5704,,1404239756,492537021,'',4,-68,-24,0,0,0,0
1404239802873115928,,5705,,1404239756,521789073,'',7,-67,-29,0,0,0,0
1404239802950654417,,5706,,1404239756,551328897,'',4,-70,-28,0,0,0,0
1404239802951114186,,5707,,1404239756,580965995,'',3,-73,-17,0,0,0,0
1404239803030218412,,5708,,1404239756,611778974,'',2,-74,-22,0,0,0,0
1404239803030946801,,5709,,1404239756,641057968,'',2,-76,-20,0,0,0,0
1404239803099243521,,5710,,1404239756,671066999,'',6,-74,-18,0,0,0,0
1404239803099483250,,5711,,1404239756,700521945,'',-1,-77,-13,0,0,0,0
1404239803146236293,,5712,,1404239756,730072975,'',2,-74,-18,0,0,0,0
1404239803193182611,,5713,,1404239756,760854005,'',5,-77,-15,0,0,0,0
1404239803193449648,,5714,,1404239756,790011882,'',3,-81,-13,0,0,0,0
1404239803240908189,,5715,,1404239756,820053100,'',5,-75,-19,0,0,0,0
1404239803241130745,,5716,,1404239756,849225997,'',5,-75,-19,0,0,0,0
1404239803328041577,,5717,,1404239756,878338098,'',8,-70,-20,0,0,0,0
1404239803328311398,,5718,,1404239756,908188104,'',7,-65,-29,0,0,0,0
1404239803379394593,,5719,,1404239756,937913894,'',3,-59,-15,0,0,0,0
1404239803379727955,,5720,,1404239756,967087030,'',1,-63,-9,0,0,0,0
1404239803424676944,,5721,,1404239756,997045040,'',-6,-72,-4,0,0,0,0
1404239803462661491,,5722,,1404239757,25980949,'',-6,-76,8,0,0,0,0
1404239803462930827,,5723,,1404239757,56010961,'',-7,-81,17,0,0,0,0
1404239803514078710,,5724,,1404239757,87678909,'',-12,-84,30,0,0,0,0
1404239803514303823,,5725,,1404239757,117400884,'',-14,-90,22,0,0,0,0
1404239803592608771,,5726,,1404239757,146962881,'',-16,-90,26,0,0,0,0
1404239803592967880,,5727,,1404239757,176938056,'',-14,-88,36,0,0,0,0
1404239803669149455,,5728,,1404239757,206686019,'',-21,-91,33,0,0,0,0
1404239803710903136,,5729,,1404239757,237436056,'',-16,-92,36,0,0,0,0
1404239803710925717,,5730,,1404239757,266906023,'',-23,-91,37,0,0,0,0
1404239803759858401,,5731,,1404239757,297255992,'',-21,-99,33,0,0,0,0
1404239803759882199,,5732,,1404239757,327200889,'',-23,-95,33,0,0,0,0
1404239803806304790,,5733,,1404239757,356612920,'',-20,-94,32,0,0,0,0
1404239803806325789,,5734,,1404239757,386662006,'',-18,-104,38,0,0,0,0
1404239803854071305,,5735,,1404239757,418512105,'',-23,-101,31,0,0,0,0
1404239803902926719,,5736,,1404239757,448873996,'',-14,-102,28,0,0,0,0
1404239803903441887,,5737,,1404239757,478425979,'',-21,-97,33,0,0,0,0
1404239803951180720,,5738,,1404239757,508696079,'',-24,-102,34,0,0,0,0
1404239803951476698,,5739,,1404239757,539212942,'',-26,-100,38,0,0,0,0
1404239803996520756,,5740,,1404239757,569094896,'',-26,-98,38,0,0,0,0
1404239803996804597,,5741,,1404239757,599488019,'',-27,-103,41,0,0,0,0
1404239804036465074,,5742,,1404239757,631841897,'',-25,-101,33,0,0,0,0
1404239804082876538,,5743,,1404239757,662549018,'',-27,-105,39,0,0,0,0
1404239804083229137,,5744,,1404239757,694116115,'',-26,-102,40,0,0,0,0
1404239804128227465,,5745,,1404239757,724313974,'',-27,-105,41,0,0,0,0
1404239804235289744,,5746,,1404239757,754159927,'',-23,-109,41,0,0,0,0
1404239804235814818,,5747,,1404239757,784432888,'',-28,-110,42,0,0,0,0
1404239804250097733,,5748,,1404239757,814604043,'',-29,-111,41,0,0,0,0
1404239804250353765,,5749,,1404239757,845143079,'',-25,-113,35,0,0,0,0
1404239804296304415,,5750,,1404239757,875282049,'',-28,-112,42,0,0,0,0
1404239804296332121,,5751,,1404239757,905257940,'',-21,-113,39,0,0,0,0
1404239804342589687,,5752,,1404239757,935384988,'',-30,-110,42,0,0,0,0
1404239804342609640,,5753,,1404239757,965543985,'',-24,-120,36,0,0,0,0
1404239804389532558,,5754,,1404239757,997613906,'',-27,-119,43,0,0,0,0
1404239804439739761,,5755,,1404239758,27450084,'',-22,-114,38,0,0,0,0
1404239804439761545,,5756,,1404239758,58033943,'',-24,-114,40,0,0,0,0
1404239804486418435,,5757,,1404239758,88825941,'',-28,-116,34,0,0,0,0
1404239804486697731,,5758,,1404239758,118753910,'',-27,-113,41,0,0,0,0
1404239804523439278,,5759,,1404239758,149513959,'',-23,-117,39,0,0,0,0
1404239804573225773,,5760,,1404239758,179362058,'',-23,-115,35,0,0,0,0
1404239804573541908,,5761,,1404239758,209568023,'',-28,-120,34,0,0,0,0
1404239804621579550,,5762,,1404239758,239516973,'',-27,-121,35,0,0,0,0
